Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,95.94999694824219,99.77999877929688,95.94000244140625,99.30999755859375,84.81169891357422,15670900
2019-01-03,98.63999938964844,98.88999938964844,96.69000244140625,97.11000061035156,83.60636138916016,16286400
2019-01-04,99.11000061035156,100.93000030517578,98.27999877929688,100.69000244140625,86.68855285644531,16935200
2019-01-07,100.43000030517578,101.47000122070312,99.70999908447266,100.76000213623047,86.74883270263672,15430700
2019-01-08,101.62999725341797,101.81999969482422,99.55000305175781,100.56999969482422,86.58521270751953,13578800
2019-01-09,100.80999755859375,101.48999786376953,99.93000030517578,100.4000015258789,86.43885803222656,14230300
2019-01-10,100.0199966430664,100.7300033569336,99.2699966430664,100.38999938964844,86.43025970458984,14376100
2019-01-11,99.88999938964844,100.16999816894531,98.94999694824219,99.91000366210938,86.01701354980469,15439900
2019-01-14,98.87000274658203,101.36000061035156,98.66000366210938,100.94000244140625,86.90377807617188,21258500
2019-01-15,98.88999938964844,102.47000122070312,98.5999984741211,101.68000030517578,87.5408935546875,26504900
2019-01-16,102.25,103.44999694824219,101.80000305175781,102.5,88.24684143066406,18533000
2019-01-17,102.11000061035156,103.5,101.91999816894531,102.91999816894531,88.60845184326172,14247600
2019-01-18,103.7699966430664,104.9000015258789,102.83000183105469,104.58999633789062,90.04621887207031,16428700
2019-01-22,103.08000183105469,103.58999633789062,102.12999725341797,102.94000244140625,88.62567138671875,17083700
2019-01-23,103.44000244140625,103.69999694824219,101.97000122070312,102.68000030517578,88.40180969238281,12146700
2019-01-24,102.12999725341797,103.08999633789062,101.94000244140625,102.73999786376953,88.45348358154297,11296800
2019-01-25,103.51000213623047,104.30999755859375,102.73999786376953,103.38999938964844,89.01309204101562,14369400
2019-01-28,102.88999938964844,104.23999786376953,102.58999633789062,103.87999725341797,89.4349594116211,12283100
2019-01-29,103.87999725341797,105.11000061035156,103.7300033569336,104.16999816894531,89.68463897705078,9743300
2019-01-30,104.13999938964844,105.23999786376953,103.77999877929688,104.41000366210938,89.89127349853516,12526300
2019-01-31,103.41000366210938,103.80000305175781,102.7300033569336,103.5,89.10780334472656,17520600
2019-02-01,104.0,104.8499984741211,103.5199966430664,103.87999725341797,89.4349594116211,13000800
2019-02-04,103.79000091552734,104.25,103.01000213623047,104.25,89.7535171508789,9871500
2019-02-05,104.5199966430664,104.55000305175781,103.29000091552734,103.79000091552734,89.35747528076172,12763000
2019-02-06,103.70999908447266,104.62000274658203,103.47000122070312,103.73999786376953,89.31442260742188,8745000
2019-02-07,103.25,103.5,101.44000244140625,102.37999725341797,88.1435317993164,13177500
2019-02-08,102.08000183105469,102.33999633789062,100.05999755859375,101.36000061035156,87.26538848876953,12892600
2019-02-11,101.76000213623047,102.01000213623047,100.7699966430664,100.87999725341797,86.85211181640625,10978500
2019-02-12,101.94999694824219,102.91999816894531,101.88999938964844,102.5999984741211,88.33295440673828,12852300
2019-02-13,102.9000015258789,103.8499984741211,102.9000015258789,103.08999633789062,88.75480651855469,10754100
2019-02-14,102.47000122070312,103.0999984741211,101.3499984741211,102.41999816894531,88.17797088623047,11518500
2019-02-15,103.9000015258789,105.69999694824219,103.66000366210938,105.55000305175781,90.87272644042969,14716900
2019-02-19,104.91000366210938,105.37000274658203,103.80999755859375,105.18000030517578,90.55419158935547,12764900
2019-02-20,105.20999908447266,105.80000305175781,104.87999725341797,105.69000244140625,90.9932632446289,10030300
2019-02-21,105.44999694824219,105.98999786376953,104.95999908447266,105.47000122070312,90.80386352539062,8400100
2019-02-22,105.69999694824219,106.08999633789062,104.77999877929688,105.0,90.39921569824219,10647300
